state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2024-04-14 11:00:00,26.428282,80.327067,PM10,50.0,158.0,89.0
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2024-04-14 11:00:00,26.428282,80.327067,NH3,4.0,5.0,4.0
Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2024-04-14 11:00:00,26.428282,80.327067,OZONE,3.0,15.0,3.0
Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2024-04-14 11:00:00,26.509954,80.249612,PM2.5,45.0,194.0,84.0
Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2024-04-14 11:00:00,26.509954,80.249612,NH3,1.0,3.0,2.0
Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2024-04-14 11:00:00,26.509954,80.249612,SO2,19.0,27.0,21.0
Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2024-04-14 11:00:00,26.86812,81.005119,OZONE,32.0,41.0,34.0
Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2024-04-14 11:00:00,26.906111,80.948222,SO2,5.0,7.0,6.0
Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2024-04-14 11:00:00,26.906111,80.948222,OZONE,4.0,87.0,34.0
Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2024-04-14 11:00:00,26.90723,80.98579,PM10,46.0,153.0,87.0
Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2024-04-14 11:00:00,26.90723,80.98579,CO,16.0,36.0,26.0
Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2024-04-14 11:00:00,26.8458805,80.9365541,NH3,29.0,35.0,31.0
Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2024-04-14 11:00:00,26.83399722,80.8917361,CO,6.0,61.0,20.0
Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2024-04-14 11:00:00,28.9535882,77.7622941,PM10,68.0,231.0,101.0
Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2024-04-14 11:00:00,29.06351,77.709723,PM10,95.0,413.0,139.0
Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2024-04-14 11:00:00,29.06351,77.709723,NH3,9.0,16.0,11.0
Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2024-04-14 11:00:00,29.06351,77.709723,OZONE,13.0,112.0,25.0
Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2024-04-14 11:00:00,28.83526,78.7446,SO2,8.0,25.0,14.0
Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2024-04-14 11:00:00,28.840739,78.697531,SO2,1.0,42.0,15.0
Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2024-04-14 11:00:00,28.856664,78.772638,NH3,3.0,4.0,4.0
Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2024-04-14 11:00:00,28.856664,78.772638,SO2,28.0,34.0,31.0
Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2024-04-14 11:00:00,28.856664,78.772638,OZONE,19.0,32.0,22.0
Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2024-04-14 11:00:00,28.849399,78.742362,PM2.5,33.0,227.0,74.0
Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2024-04-14 11:00:00,28.849399,78.742362,NH3,4.0,4.0,4.0
Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2024-04-14 11:00:00,28.802625,78.753728,PM2.5,39.521640091116176,159.5899772209567,79.16856492027335
Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",2024-04-14 11:00:00,28.5447608,77.3231257,PM2.5,33.0,116.0,54.0
Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",2024-04-14 11:00:00,28.5447608,77.3231257,PM10,50.0,126.0,88.0
Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",2024-04-14 11:00:00,28.5447608,77.3231257,CO,24.0,72.0,33.0
Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",2024-04-14 11:00:00,28.6245479,77.3577104,PM10,97.0,411.0,160.0
Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2024-04-14 11:00:00,28.56923,77.393848,PM2.5,49.0,235.0,95.0
Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",2024-04-14 11:00:00,28.56923,77.393848,NH3,8.0,13.0,9.0
Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2024-04-14 11:00:00,25.425602,81.917152,PM10,22.0,229.0,77.0
Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2024-04-14 11:00:00,25.425602,81.917152,NO2,6.0,6.0,6.0
Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2024-04-14 11:00:00,25.494,81.863,NH3,6.0,7.0,7.0
Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2024-04-14 11:00:00,25.494,81.863,CO,4.0,40.0,7.0
Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2024-04-14 11:00:00,25.44919916,81.82735986,SO2,28.0,104.0,58.0
Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2024-04-14 11:00:00,25.3505986,82.9083074,PM2.5,10.0,52.0,29.0
Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2024-04-14 11:00:00,25.301778,82.996789,PM10,15.0,76.0,40.0
Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2024-04-14 11:00:00,25.301778,82.996789,NO2,7.0,8.0,8.0
Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2024-04-14 11:00:00,25.32393,82.99687,PM10,54.34965034965035,182.78088578088577,96.54079254079254
Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2024-04-14 11:00:00,27.571409,77.655757,SO2,41.0,46.0,42.0
Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2024-04-14 11:00:00,30.269444,78.044167,PM2.5,48.0,304.0,98.0
Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2024-04-14 11:00:00,30.075911,78.2859547,NO2,9.0,49.0,22.0
West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2024-04-14 11:00:00,23.685297,86.945968,PM10,96.0,209.0,141.0
West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2024-04-14 11:00:00,22.7605581,88.3617589,NH3,3.0,6.0,4.0
West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2024-04-14 11:00:00,22.7605581,88.3617589,CO,5.0,80.0,11.0
West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",2024-04-14 11:00:00,23.5404352,87.2892225,PM2.5,87.0,305.0,205.0
West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",2024-04-14 11:00:00,23.5404352,87.2892225,NH3,4.0,5.0,4.0
West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",2024-04-14 11:00:00,23.5404352,87.2892225,CO,36.0,101.0,59.0
West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2024-04-14 11:00:00,22.06047,88.109737,PM10,88.0,191.0,112.0
West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2024-04-14 11:00:00,22.06047,88.109737,NO2,17.0,60.0,33.0
West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2024-04-14 11:00:00,22.06047,88.109737,CO,28.0,61.0,39.0
West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2024-04-14 11:00:00,22.629801,88.352017,PM2.5,61.0,150.0,104.0
West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",2024-04-14 11:00:00,22.629801,88.352017,SO2,7.0,15.0,10.0
West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2024-04-14 11:00:00,22.611968,88.347422,PM2.5,124.0,191.0,154.0
West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-04-14 11:00:00,22.5687319,88.2797276,PM2.5,65.0,95.0,78.0
West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-04-14 11:00:00,22.5687319,88.2797276,PM10,79.0,111.0,98.0
West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-04-14 11:00:00,22.5687319,88.2797276,NH3,8.0,11.0,10.0
West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2024-04-14 11:00:00,22.5687319,88.2797276,SO2,12.0,54.0,28.0
West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2024-04-14 11:00:00,22.55664,88.342674,PM2.5,84.0,97.0,92.0
West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2024-04-14 11:00:00,22.55664,88.342674,SO2,13.0,46.0,26.0
West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2024-04-14 11:00:00,22.49929,88.36917,PM2.5,52.0,93.0,73.0
West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2024-04-14 11:00:00,22.49929,88.36917,NO2,4.0,38.0,11.0
West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2024-04-14 11:00:00,22.5448082,88.3403691,NO2,5.0,10.0,8.0
West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2024-04-14 11:00:00,22.5448082,88.3403691,NH3,2.0,4.0,2.0
West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2024-04-14 11:00:00,26.6879226,88.4152495,NO2,25.0,105.0,56.0
West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2024-04-14 11:00:00,26.6879226,88.4152495,OZONE,12.0,61.0,30.0
Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2024-04-14 11:00:00,16.5150833,80.5181667,OZONE,12.0,56.0,31.0
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2024-04-14 11:00:00,14.675886,77.593027,PM10,42.0,70.0,57.0
Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2024-04-14 11:00:00,14.675886,77.593027,SO2,3.0,9.0,5.0
Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",2024-04-14 11:00:00,16.9872867,81.7363176,PM10,54.0,111.0,78.0
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2024-04-14 11:00:00,16.536107,80.594233,PM2.5,37.0,68.0,54.0
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2024-04-14 11:00:00,16.536107,80.594233,NH3,4.0,4.0,4.0
Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2024-04-14 11:00:00,16.536107,80.594233,SO2,3.0,5.0,4.0
Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",2024-04-14 11:00:00,16.509717,80.612222,PM10,36.0,123.0,89.0
Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2024-04-14 11:00:00,16.554731,80.64911,PM2.5,42.0,58.0,46.0
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2024-04-14 11:00:00,17.72,83.3,NH3,4.0,8.0,5.0
Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2024-04-14 11:00:00,17.72,83.3,SO2,11.0,24.0,16.0
Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",2024-04-14 11:00:00,27.103358,93.679645,SO2,4.0,4.0,4.0
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",2024-04-14 11:00:00,26.071318,91.87488,OZONE,22.0,33.0,28.0
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2024-04-14 11:00:00,26.10887,91.589544,PM2.5,97.0,481.0,331.0
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2024-04-14 11:00:00,26.10887,91.589544,NO2,24.0,62.0,44.0
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2024-04-14 11:00:00,26.1875,91.744194,NO2,1.0,10.0,3.0
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2024-04-14 11:00:00,26.1875,91.744194,NH3,3.0,5.0,4.0
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2024-04-14 11:00:00,26.181742,91.78063,PM2.5,78.0,362.0,235.0
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",2024-04-14 11:00:00,26.181742,91.78063,SO2,24.0,44.0,30.0
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2024-04-14 11:00:00,26.349082,92.68449,PM2.5,67.0,217.0,123.0
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2024-04-14 11:00:00,26.446912,91.439057,PM10,122.0,424.0,198.0
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2024-04-14 11:00:00,26.446912,91.439057,SO2,10.567058823529411,28.703529411764706,16.71764705882353
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",2024-04-14 11:00:00,26.446912,91.439057,CO,13.0,136.0,35.0
Assam,Silchar,"Tarapur, Silchar - PCBA",2024-04-14 11:00:00,24.82827,92.79525,PM2.5,32.0,47.0,41.0
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2024-04-14 11:00:00,26.987634,94.636574,NO2,14.0,25.0,18.0
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2024-04-14 11:00:00,26.987634,94.636574,NH3,2.0,2.0,2.0
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2024-04-14 11:00:00,26.987634,94.636574,CO,7.0,19.0,12.0
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2024-04-14 11:00:00,26.987634,94.636574,OZONE,1.0,8.0,3.0
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2024-04-14 11:00:00,26.146529,87.454184,SO2,14.0,19.0,17.0
Bihar,Arrah,"New DM Office, Arrah - BSPCB",2024-04-14 11:00:00,25.5626095,84.663264,PM2.5,30.0,163.0,84.0
Bihar,Arrah,"New DM Office, Arrah - BSPCB",2024-04-14 11:00:00,25.5626095,84.663264,PM10,59.0,173.0,114.0
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2024-04-14 11:00:00,24.75746,84.366208,PM2.5,12.0,304.0,122.0
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",2024-04-14 11:00:00,24.75746,84.366208,NO2,5.0,5.0,5.0
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2024-04-14 11:00:00,26.80365,84.51954,CO,21.276923076923076,59.989010989010985,36.21758241758242
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2024-04-14 11:00:00,25.251013,86.989001,PM10,120.0,181.0,153.0
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2024-04-14 11:00:00,25.251013,86.989001,SO2,7.0,76.0,28.0
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2024-04-14 11:00:00,25.265194,87.012947,NO2,2.0,12.0,7.0
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2024-04-14 11:00:00,25.265194,87.012947,SO2,11.0,13.0,12.0
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2024-04-14 11:00:00,25.7808257,84.7446768,NO2,20.0,33.0,26.0
Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2024-04-14 11:00:00,25.7808257,84.7446768,OZONE,1.0,5.0,1.0
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2024-04-14 11:00:00,24.792403,84.992416,PM2.5,2.0,243.0,62.0
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2024-04-14 11:00:00,24.762518,84.982348,CO,6.0,48.0,30.0
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2024-04-14 11:00:00,24.762518,84.982348,OZONE,21.0,137.0,77.0
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",2024-04-14 11:00:00,25.697189,85.2459,CO,34.0,69.0,58.0
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2024-04-14 11:00:00,25.560083,87.553265,PM10,68.0,215.0,125.0
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2024-04-14 11:00:00,25.560083,87.553265,NO2,24.0,44.0,32.0
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",2024-04-14 11:00:00,25.560083,87.553265,CO,21.276923076923076,59.989010989010985,36.21758241758242
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2024-04-14 11:00:00,26.0881305,87.93840336,PM10,115.0,435.0,206.0
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2024-04-14 11:00:00,26.63086,84.90051,SO2,2.0,20.0,10.0
Bihar,Munger,"Town Hall, Munger - BSPCB",2024-04-14 11:00:00,25.376776,86.471523,NO2,5.0,9.0,7.0
Bihar,Munger,"Town Hall, Munger - BSPCB",2024-04-14 11:00:00,25.376776,86.471523,SO2,5.0,42.0,18.0
Bihar,Munger,"Town Hall, Munger - BSPCB",2024-04-14 11:00:00,25.376776,86.471523,CO,2.0,119.0,66.0
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2024-04-14 11:00:00,25.586562,85.043586,PM10,131.0,240.0,176.0
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2024-04-14 11:00:00,25.592539,85.227158,PM10,141.0,171.0,158.0
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2024-04-14 11:00:00,25.592539,85.227158,NO2,20.0,27.0,23.0
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2024-04-14 11:00:00,25.610369,85.132568,PM2.5,122.0,339.0,245.0
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2024-04-14 11:00:00,25.610369,85.132568,OZONE,22.0,97.0,61.0
Bihar,Patna,"Muradpur, Patna - BSPCB",2024-04-14 11:00:00,25.619651,85.147382,PM10,203.0,488.0,340.0
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2024-04-14 11:00:00,25.599486,85.113666,PM10,177.0,298.0,232.0
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2024-04-14 11:00:00,25.599486,85.113666,NH3,5.0,14.0,7.0
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2024-04-14 11:00:00,25.599486,85.113666,CO,22.0,109.0,38.0
Bihar,Patna,"Samanpura, Patna - BSPCB",2024-04-14 11:00:00,25.596727,85.085624,PM2.5,200.0,362.0,265.0
Bihar,Patna,"Samanpura, Patna - BSPCB",2024-04-14 11:00:00,25.596727,85.085624,PM10,167.0,415.0,270.0
Bihar,Patna,"Samanpura, Patna - BSPCB",2024-04-14 11:00:00,25.596727,85.085624,NO2,18.0,77.0,35.0
Bihar,Patna,"Samanpura, Patna - BSPCB",2024-04-14 11:00:00,25.596727,85.085624,CO,52.0,113.0,78.0
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2024-04-14 11:00:00,25.366336,87.117468,NO2,4.0,21.0,8.0
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2024-04-14 11:00:00,25.0328,85.41948,PM2.5,15.0,78.0,45.0
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",2024-04-14 11:00:00,25.0328,85.41948,NH3,2.0,2.0,2.0
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2024-04-14 11:00:00,25.892357,86.590325,PM2.5,39.521640091116176,159.5899772209567,79.16856492027335
Bihar,Saharsa,"Police Line, Saharsa - BSPCB",2024-04-14 11:00:00,25.892357,86.590325,SO2,16.0,17.0,16.0
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",2024-04-14 11:00:00,26.2271665,84.3570427,OZONE,15.997782705099779,76.72949002217295,29.88248337028825
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",2024-04-14 11:00:00,30.735567,76.775714,PM2.5,45.0,180.0,76.0
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2024-04-14 11:00:00,30.751462,76.762879,PM2.5,103.0,213.0,161.0
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2024-04-14 11:00:00,30.751462,76.762879,CO,18.0,25.0,20.0
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",2024-04-14 11:00:00,30.751462,76.762879,OZONE,12.0,59.0,25.0
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",2024-04-14 11:00:00,30.719859,76.738637,NO2,13.0,45.0,21.0
Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",2024-04-14 11:00:00,21.185571,81.343175,CO,34.0,67.0,43.0
Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2024-04-14 11:00:00,21.224231,81.40835,PM2.5,25.0,81.0,52.0
Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2024-04-14 11:00:00,21.224231,81.40835,NO2,34.0,81.0,52.0
Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2024-04-14 11:00:00,21.224231,81.40835,CO,20.0,87.0,43.0
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2024-04-14 11:00:00,22.12665,83.483212,SO2,3.0,22.0,10.0
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2024-04-14 11:00:00,22.1910172,83.5197009,PM10,54.34965034965035,182.78088578088577,96.54079254079254
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2024-04-14 11:00:00,22.1910172,83.5197009,CO,21.276923076923076,59.989010989010985,36.21758241758242
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",2024-04-14 11:00:00,21.258815,81.578979,OZONE,1.0,4.0,1.0
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2024-04-14 11:00:00,21.371751,81.664929,SO2,6.0,41.0,13.0
Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",2024-04-14 11:00:00,21.371751,81.664929,OZONE,3.0,18.0,3.0
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2024-04-14 11:00:00,22.06631475,83.33820077,PM2.5,32.0,71.0,52.0
Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2024-04-14 11:00:00,22.06631475,83.33820077,PM10,25.0,187.0,60.0
Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2024-04-14 11:00:00,28.695381,77.181665,CO,12.0,48.0,33.0
Delhi,Delhi,"Bawana, Delhi - DPCC",2024-04-14 11:00:00,28.7762,77.051074,PM2.5,64.0,387.0,128.0
Delhi,Delhi,"Bawana, Delhi - DPCC",2024-04-14 11:00:00,28.7762,77.051074,CO,10.0,44.0,32.0
Delhi,Delhi,"Burari Crossing, Delhi - IMD",2024-04-14 11:00:00,28.7256504,77.2011573,NO2,15.0,26.0,20.0
Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2024-04-14 11:00:00,28.5512005,77.2735737,PM2.5,44.0,224.0,80.0
Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",2024-04-14 11:00:00,28.5512005,77.2735737,PM10,56.0,230.0,134.0
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2024-04-14 11:00:00,28.656756,77.227234,NO2,3.0,377.0,54.0
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2024-04-14 11:00:00,28.656756,77.227234,NH3,5.0,33.0,13.0
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",2024-04-14 11:00:00,28.656756,77.227234,SO2,16.0,65.0,36.0
Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-14 11:00:00,28.7500499,77.1112615,NO2,9.0,21.0,14.0
Delhi,Delhi,"DTU, Delhi - CPCB",2024-04-14 11:00:00,28.7500499,77.1112615,CO,28.0,50.0,36.0
Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2024-04-14 11:00:00,28.498571,77.26484,OZONE,8.0,252.0,55.0
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2024-04-14 11:00:00,28.73282,77.170633,SO2,17.0,42.0,29.0
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2024-04-14 11:00:00,28.73282,77.170633,CO,48.0,100.0,71.0
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2024-04-14 11:00:00,28.58028,77.233829,OZONE,9.0,169.0,43.0
Delhi,Delhi,"Lodhi Road, Delhi - IITM",2024-04-14 11:00:00,28.588333,77.221667,NO2,15.965909090909092,44.11590909090909,25.688636363636363
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2024-04-14 11:00:00,28.611281,77.237738,NO2,18.0,106.0,48.0
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2024-04-14 11:00:00,28.611281,77.237738,CO,3.0,36.0,16.0
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2024-04-14 11:00:00,28.636429,77.201067,PM2.5,46.0,268.0,76.0
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2024-04-14 11:00:00,28.636429,77.201067,NO2,108.0,127.0,115.0
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2024-04-14 11:00:00,28.636429,77.201067,NH3,5.0,6.0,6.0
Delhi,Delhi,"Mandir Marg, Delhi - DPCC",2024-04-14 11:00:00,28.636429,77.201067,OZONE,2.0,20.0,6.0
Delhi,Delhi,"Mundka, Delhi - DPCC",2024-04-14 11:00:00,28.684678,77.076574,SO2,4.0,16.0,8.0
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2024-04-14 11:00:00,28.60909,77.0325413,CO,21.0,76.0,34.0
Delhi,Delhi,"Najafgarh, Delhi - DPCC",2024-04-14 11:00:00,28.570173,76.933762,SO2,6.0,14.0,10.0
Delhi,Delhi,"Narela, Delhi - DPCC",2024-04-14 11:00:00,28.822836,77.101981,PM2.5,48.0,200.0,82.0
Delhi,Delhi,"Narela, Delhi - DPCC",2024-04-14 11:00:00,28.822836,77.101981,PM10,73.0,500.0,150.0
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2024-04-14 11:00:00,28.56789,77.250515,SO2,4.0,6.0,5.0
Delhi,Delhi,"New Moti Bagh, Delhi - MHUA",2024-04-14 11:00:00,28.57834,77.184,PM2.5,29.0,323.0,110.0
Delhi,Delhi,"North Campus, DU, Delhi - IMD",2024-04-14 11:00:00,28.6573814,77.1585447,PM2.5,55.0,321.0,138.0
Delhi,Delhi,"North Campus, DU, Delhi - IMD",2024-04-14 11:00:00,28.6573814,77.1585447,CO,72.0,102.0,88.0
Delhi,Delhi,"North Campus, DU, Delhi - IMD",2024-04-14 11:00:00,28.6573814,77.1585447,OZONE,3.0,48.0,8.0
